,0
8426,0.425
8427,0.0
8428,-0.175
8429,0.35
8430,0.0
8431,0.0
8432,0.65
8433,-0.5
8434,-0.13541666666666666
8435,-1.0
8436,0.65
8437,-0.033333333333333326
8438,0.0
8439,0.5
8440,0.0
8441,0.0
8442,0.0
8443,0.29545454545454547
8444,0.5
8445,0.0
8446,0.0
8447,0.0
8448,0.4756944444444444
8449,0.05
8450,-0.18333333333333335
8451,0.125
8452,-0.5
8453,-0.16666666666666666
8454,-0.20833333333333331
8455,-0.16666666666666666
8456,0.0
8457,0.0
8458,0.3166666666666667
8459,0.5
8460,0.2
8461,0.0
8462,0.08333333333333333
8463,0.13636363636363635
8464,-0.16666666666666666
8465,-0.34375
8466,-0.16666666666666666
8467,0.21666666666666667
8468,0.0
8469,0.0
8470,0.3111111111111111
8471,0.0
8472,0.1
8473,0.6549479166666666
8474,0.0
8475,0.36
8476,0.3
8477,0.375
8478,0.0
8479,0.2
8480,-0.016666666666666663
8481,0.0
8482,0.16666666666666669
8483,-0.5
8484,0.16666666666666669
8485,0.08333333333333333
8486,0.20833333333333334
8487,-0.2318181818181818
8488,-0.16666666666666666
8489,0.0
8490,-0.20833333333333331
8491,0.0
8492,0.0
8493,0.0
8494,0.0
8495,-0.16666666666666666
8496,0.2416666666666667
8497,0.5
8498,0.2
8499,0.34375
8500,-0.3333333333333333
8501,-0.27999999999999997
8502,0.0
8503,0.0
8504,0.0
8505,-0.14346590909090912
8506,0.16666666666666666
8507,0.325
8508,0.0
8509,0.0
8510,0.0
8511,0.0
8512,-0.16666666666666666
8513,-0.16666666666666666
8514,0.4166666666666667
8515,0.0
8516,0.0
8517,0.5
8518,0.016666666666666677
8519,-0.5
8520,0.0
8521,0.0
8522,0.8
8523,0.0
8524,0.0
8525,0.0
8526,0.25
8527,0.6
8528,0.0
8529,0.08333333333333333
8530,0.575
8531,0.12083333333333335
8532,-0.4
8533,0.39999999999999997
8534,-0.275
8535,0.7
8536,0.0
8537,0.5
8538,0.024999999999999994
8539,-0.08750000000000002
8540,1.0
8541,0.0
8542,0.5
8543,0.0
8544,0.0
8545,0.0
8546,-0.2
8547,0.0
8548,0.2
8549,-0.78125
8550,-0.016666666666666666
8551,0.25
8552,0.0
8553,0.25
8554,0.0
8555,-0.3
8556,0.0
8557,0.2
8558,0.0
8559,0.5
8560,0.15000000000000002
8561,-0.75
8562,0.0
8563,-0.05
8564,-0.5
8565,0.0
8566,0.0
8567,0.1
8568,0.0
8569,0.328125
8570,-1.0
8571,0.7
8572,0.0
8573,0.0
8574,-0.1
8575,0.0
8576,0.0
8577,0.0
8578,0.0
8579,-0.11666666666666665
8580,0.0
8581,0.034523809523809526
8582,0.45
8583,0.13333333333333333
8584,-0.5499999999999999
8585,0.15
8586,0.0
8587,0.0
8588,-0.2916666666666667
8589,-0.1
8590,0.35333333333333333
8591,0.0
8592,-0.4
8593,0.3666666666666667
8594,0.0
8595,-0.4
8596,0.2
8597,0.0
8598,0.0
8599,0.0
8600,0.0
8601,0.4895833333333333
8602,0.3611111111111111
8603,-0.16571428571428573
8604,0.1791208791208791
8605,-0.05000000000000001
8606,1.0
8607,0.15
8608,0.0
8609,0.25
8610,0.16
8611,0.25625
8612,0.0
8613,-0.05
8614,0.0
8615,-0.625
8616,0.2
8617,0.0
8618,0.0
8619,0.0
8620,0.0
8621,0.0
8622,-0.75
8623,-0.4
8624,0.0
8625,-0.4
8626,0.12083333333333333
8627,0.6166666666666667
8628,0.24
8629,-0.9
8630,0.0
8631,0.0
8632,0.04545454545454545
8633,0.0
8634,-0.26666666666666666
8635,0.25357142857142856
8636,-0.25
8637,-0.03928571428571427
8638,0.0
8639,0.125
8640,-0.25
8641,0.44999999999999996
8642,-0.05
8643,0.5
8644,-0.6
8645,0.0
8646,0.6
8647,0.08
8648,0.0
8649,0.0
8650,-0.4
8651,-0.2
8652,-0.25714285714285706
8653,0.0
8654,-0.5333333333333333
8655,0.6433333333333333
8656,0.0
8657,0.0
8658,0.0
8659,-0.4318181818181818
8660,0.5
8661,0.0
8662,0.0
8663,0.0
8664,0.024999999999999994
8665,0.5666666666666667
8666,0.12261904761904761
8667,0.16
8668,0.0
8669,-0.10565476190476192
8670,0.12708333333333333
8671,0.0
8672,-0.4318181818181818
8673,0.1
8674,-0.0892857142857143
8675,0.0
8676,0.0
8677,0.33888888888888885
8678,0.55
8679,0.3181818181818182
8680,0.051388888888888894
8681,-0.016997354497354504
8682,-0.2
8683,0.35714285714285715
8684,0.1
8685,0.33142857142857146
8686,-0.44166666666666665
8687,-0.3125
8688,0.0
8689,0.06363636363636364
8690,0.025000000000000005
8691,0.0
8692,0.25
8693,0.0
8694,0.5
8695,0.3
8696,-0.45
8697,0.0662
8698,0.0
8699,0.0
8700,0.9
8701,0.0
8702,0.1
8703,0.5
8704,0.0
8705,0.12321428571428572
8706,-0.4
8707,0.0
8708,0.2
8709,0.0
8710,0.0
8711,0.0
8712,0.0
8713,0.0
8714,0.0
8715,0.0
8716,0.7
8717,0.0
8718,0.0
8719,0.8
8720,-0.65625
8721,0.0
8722,0.0
8723,0.0
8724,0.0
8725,0.0
8726,0.0
8727,0.5
8728,-0.06666666666666667
8729,0.4666666666666666
8730,0.25
8731,0.0
8732,0.3
8733,-0.875
8734,0.546875
8735,0.0
8736,0.7500000000000001
8737,-0.012499999999999997
8738,0.6
8739,0.3
8740,0.0
8741,-0.13333333333333333
8742,-0.0625
8743,0.0
8744,0.85
8745,0.45625
8746,0.78125
8747,0.7046875
8748,0.0
8749,0.1
8750,0.175
8751,0.16666666666666666
8752,0.0
8753,0.0
8754,0.5
8755,0.13333333333333333
8756,0.25
8757,0.0
8758,0.0
8759,0.0
8760,-0.7
8761,0.0
8762,0.1953125
8763,0.037500000000000006
8764,0.35
8765,0.0
8766,-0.20280612244897958
8767,0.0
8768,0.0
8769,0.13333333333333333
8770,0.0
8771,0.5833333333333334
8772,-0.012499999999999997
8773,0.65625
8774,0.7
8775,0.0
8776,1.0
8777,0.5
8778,0.0
8779,0.0
8780,0.85
8781,0.85
8782,0.0
8783,0.0
8784,0.0
8785,0.0
8786,0.6
8787,0.25
8788,-0.3875
8789,0.0
8790,0.8125
8791,0.47354403409090906
8792,0.0
8793,0.8
8794,0.0
8795,-0.15625
8796,0.875
8797,0.1166666666666667
8798,0.85
8799,0.6
8800,0.0
8801,0.5041666666666667
8802,0.0
8803,1.0
8804,-0.4
8805,0.75
8806,0.35
8807,0.0
8808,0.0
8809,0.30833333333333335
8810,0.0
8811,0.0
8812,0.0
8813,0.5
8814,0.85
8815,0.0
8816,0.0
8817,0.0
8818,0.0
8819,0.0
8820,0.0
8821,0.0
8822,0.0
8823,0.0
8824,0.0
8825,-0.7
8826,0.0
8827,0.0
8828,1.0
8829,1.0
8830,0.0
8831,0.9765625
8832,0.4915838068181818
8833,0.13636363636363635
8834,0.625
8835,0.3181818181818182
8836,0.41818181818181815
8837,0.5
8838,0.0
8839,0.13636363636363635
8840,0.32708333333333334
8841,0.5
8842,0.2
8843,0.0
8844,0.75
8845,1.0
8846,0.06770833333333331
8847,0.0
8848,0.1
8849,0.0
8850,0.5
8851,0.0
8852,-0.3333333333333333
8853,0.0
8854,0.0
8855,0.35
8856,0.37878787878787873
8857,0.3181818181818182
8858,0.525
8859,0.0
8860,0.5
8861,0.5
8862,0.0
8863,0.5050394694010417
8864,0.0
8865,0.13636363636363635
8866,0.0
8867,0.0
8868,0.0
8869,0.0
8870,0.3181818181818182
8871,0.0
8872,0.0
8873,0.35
8874,0.0
8875,0.3333333333333333
8876,0.0
8877,0.25
8878,0.0
8879,0.0
8880,-0.6103515625
8881,0.0
8882,0.625
8883,0.5
8884,0.3681818181818182
8885,0.5
8886,0.0
8887,0.0
8888,0.5
8889,0.0
8890,0.0
8891,0.0
8892,0.0
8893,0.25
8894,-0.04236111111111109
8895,0.0
8896,0.004166666666666652
8897,0.0
8898,0.325
8899,0.46794507575757577
8900,0.39999999999999997
8901,-0.125
8902,0.5
8903,0.0
8904,0.0
8905,0.3352272727272727
8906,0.3181818181818182
8907,0.0
8908,-0.5
8909,0.5
8910,0.0
8911,-0.1875
8912,0.0
8913,0.375
8914,0.13636363636363635
8915,-0.6999999999999998
8916,0.0
8917,0.35
8918,0.5606534090909091
8919,1.0
8920,0.0
8921,0.0
8922,0.13636363636363635
8923,1.0
8924,0.0
8925,0.5
8926,0.0
8927,0.0
8928,0.0
8929,0.5
8930,0.13636363636363635
8931,0.6
8932,0.625
8933,-0.225
8934,0.25
8935,0.0
8936,0.73828125
8937,-0.18888888888888888
8938,0.47500000000000003
8939,0.0
8940,-0.29166666666666663
8941,0.0
8942,-0.15
8943,0.0
8944,0.09186507936507937
8945,0.8
8946,0.59375
8947,0.0
8948,0.0
8949,-0.3
8950,0.35
8951,0.75
8952,0.7500000000000001
8953,0.7125
8954,0.13416666666666668
8955,-0.16666666666666666
8956,0.0
8957,0.5
8958,1.0
8959,0.5
8960,0.0
8961,0.5625
8962,0.1
8963,-0.07500000000000001
8964,0.7500000000000001
8965,0.0
8966,0.625
8967,0.0
8968,0.5
8969,1.0
8970,-0.19444444444444448
8971,-0.25
8972,0.0
8973,0.78125
8974,0.45999999999999996
8975,0.1
8976,0.375
8977,0.875
8978,0.33601190476190473
8979,0.075
8980,0.5
8981,0.0
8982,0.14583333333333334
8983,0.6190476190476191
8984,0.0375
8985,0.275
8986,0.0
8987,0.08
8988,0.5
8989,0.625
8990,0.1
8991,0.09765625
8992,0.453125
8993,0.75
8994,-0.18333333333333335
8995,0.7
8996,0.3866666666666667
8997,0.44875
8998,0.09523809523809523
8999,0.7875000000000001
9000,0.0
9001,0.0
9002,0.5
9003,0.3958333333333333
9004,0.0
9005,0.85
9006,-0.2125
9007,0.16666666666666666
9008,0.5
9009,0.5
9010,0.625
9011,0.0
9012,0.25
9013,0.78125
9014,0.0
9015,0.625
9016,0.0
9017,-0.5
9018,0.8125
9019,0.25
9020,1.0
9021,0.5416666666666666
9022,0.6
9023,0.3
9024,0.0
9025,0.0
9026,0.0
9027,0.0
9028,-0.07142857142857142
9029,0.3333333333333333
9030,0.5
9031,-0.425
9032,0.0
9033,0.0
9034,0.0
9035,0.0
9036,0.875
9037,0.0
9038,0.0
9039,1.0
9040,0.0
9041,0.4375
9042,0.5
9043,0.3352272727272727
9044,0.8525
9045,0.0
9046,0.5
9047,0.5
9048,0.0
9049,0.0
9050,0.0
9051,1.0
9052,0.0
9053,0.0
9054,0.0
9055,0.875
9056,0.5
9057,0.8
9058,0.125
9059,1.0
9060,0.04999999999999999
9061,0.0
9062,0.0
9063,-0.1
9064,0.0
9065,0.0
9066,0.0
9067,0.5
9068,-0.35
9069,0.0
9070,0.6000000000000001
9071,0.0
9072,0.0
9073,0.35
9074,0.0
9075,0.0
9076,0.5
9077,0.0
9078,0.0
9079,-0.4
9080,1.0
9081,0.0
9082,0.0
9083,0.0
9084,0.0
9085,0.0
9086,0.0
9087,0.0
9088,-0.4
9089,0.0
9090,0.0
9091,0.0
9092,0.0
9093,0.0
9094,0.0
9095,0.0
9096,0.0
9097,-0.75
9098,0.0
9099,0.0
9100,0.0
9101,0.0
9102,0.7
9103,0.0
9104,0.0
9105,0.0
9106,0.0
9107,0.0
9108,-0.1
9109,0.0
9110,0.0
9111,0.0
9112,0.0
9113,0.0
9114,0.5
9115,0.0
9116,0.0
9117,0.6000000000000001
9118,0.0
9119,0.0
9120,0.0
9121,0.0
9122,0.0
9123,0.0
9124,0.0
9125,0.0
9126,0.0
9127,0.0
9128,0.0
9129,0.0
9130,0.0
9131,0.0
9132,-0.375
9133,0.2
9134,0.0
9135,0.85
9136,0.0
9137,0.0
9138,0.625
9139,0.0
9140,0.0
9141,0.0
9142,-0.5
9143,0.2222222222222222
9144,0.0
9145,0.0
9146,0.385
9147,0.0
9148,0.0
9149,0.0
9150,-1.0
9151,0.1
9152,-0.5
9153,0.0
9154,0.2
9155,0.0
9156,0.0
9157,-0.18303571428571427
9158,-0.25
9159,-0.08333333333333333
9160,0.0
9161,1.0
9162,-0.2
9163,0.0
9164,0.0
9165,0.0
9166,0.0
9167,-0.8
9168,0.0
9169,0.16818181818181818
9170,0.0
9171,0.0
9172,-0.7
9173,0.5
9174,-0.44999999999999996
9175,0.0
9176,0.0
9177,0.0
9178,0.0
9179,0.0
9180,0.0
9181,0.0
9182,0.0
9183,-0.75
9184,0.0
9185,0.0
9186,-0.5
9187,0.0
9188,0.0
9189,0.1
9190,0.0
9191,0.0
9192,0.0
9193,0.0
9194,0.0
9195,0.0
9196,0.0
9197,0.0
9198,0.0
9199,0.0
9200,0.0
9201,-0.75
9202,0.0
9203,0.0
9204,0.0
9205,0.0
9206,0.0
9207,-0.2
9208,1.0
9209,0.0
9210,1.0
9211,-0.3
9212,0.0
9213,0.0
9214,0.15
9215,-0.1
9216,0.0
9217,0.0
9218,0.0
9219,0.0
9220,0.0
9221,0.0
9222,0.0500000000000001
9223,0.0
9224,-0.25
9225,-1.0
9226,-0.2986111111111111
9227,0.22916666666666666
9228,0.25
9229,0.0
9230,0.2
9231,0.0
9232,0.30625
9233,-1.0
9234,-0.4
9235,-0.03333333333333335
9236,-0.00909090909090907
9237,0.0
9238,0.0
9239,0.0
9240,0.3333333333333333
9241,-1.0
9242,0.0
9243,0.16666666666666666
9244,-0.2
9245,-0.3666666666666667
9246,-0.033333333333333326
9247,0.0
9248,0.0
9249,0.0
9250,0.0
9251,0.05
9252,-0.15000000000000002
9253,0.0
9254,-0.08333333333333333
9255,0.048611111111111126
9256,0.125
9257,0.0
9258,0.5
9259,0.0
9260,0.06785714285714287
9261,0.4
9262,0.15727272727272726
9263,0.0
9264,0.1875
9265,-0.02121212121212122
9266,-0.0722222222222222
9267,0.2
9268,0.1142857142857143
9269,0.0
9270,-0.06666666666666665
9271,0.26233766233766237
9272,0.0
9273,0.0
9274,0.1
9275,-0.8
9276,0.5
9277,-1.0
9278,0.8
9279,-0.2
9280,0.2857142857142857
9281,-0.023162841796875
9282,0.0
9283,0.0
9284,0.4166666666666667
9285,0.0
9286,0.0
9287,0.4166666666666667
9288,0.0
9289,-0.4
9290,0.0
9291,-0.225
9292,-0.4
9293,-0.22499999999999998
9294,0.0
9295,0.0
9296,0.21999999999999997
9297,0.09696969696969696
9298,0.0
9299,0.0
9300,0.35
9301,0.6
9302,0.15736607142857142
9303,0.1
9304,-0.1
9305,0.2
9306,-0.8571428571428572
9307,0.0
9308,0.2
9309,0.0464285714285714
9310,0.5
9311,0.02857142857142858
9312,1.0
9313,0.1
9314,0.5
9315,0.5
9316,0.15
9317,0.06666666666666667
9318,0.0
9319,0.25
9320,0.0
9321,0.13636363636363635
9322,0.1125
9323,0.033333333333333326
9324,0.0
9325,-0.05
9326,-0.2916666666666667
9327,0.575
9328,0.55
9329,-0.36
9330,0.2
9331,0.5
9332,0.0
9333,0.0
9334,0.4
9335,0.748046875
9336,0.3875
9337,0.39999999999999997
9338,0.0
9339,0.5
9340,0.35
9341,0.6499999999999999
9342,0.0
9343,0.7
9344,-0.5
9345,-0.13333333333333333
9346,0.35
9347,0.0
9348,-0.023333333333333327
9349,-0.9375
9350,0.21666666666666667
9351,0.0
9352,0.0
9353,0.0
9354,0.0
9355,0.0
9356,0.0
9357,0.6
9358,0.0
9359,0.0
9360,0.005555555555555548
9361,-0.11249999999999999
9362,-0.8
9363,0.25
9364,0.0
9365,0.625
9366,0.13636363636363635
9367,0.4666666666666666
9368,0.0
9369,0.13333333333333333
9370,-0.1666666666666666
9371,0.45499999999999996
9372,-0.6
9373,0.0
9374,0.8
9375,0.8
9376,0.0
9377,0.0
9378,-0.5
9379,-0.3666666666666667
9380,0.0
9381,0.0
9382,0.0
9383,0.0
9384,0.8
9385,0.35000000000000003
9386,-0.2916666666666667
9387,0.3787037037037037
9388,0.25
9389,0.12916666666666665
9390,0.13333333333333333
9391,-0.1416666666666667
9392,0.6
9393,-0.024355158730158737
9394,-0.09999999999999999
9395,0.0
9396,0.07895021645021644
9397,0.10714285714285714
9398,0.09166666666666666
9399,0.4
9400,0.35
9401,-0.30625
9402,0.10625000000000001
9403,-0.2333333333333333
9404,0.15833333333333333
9405,0.06666666666666668
9406,0.625
9407,0.1388888888888889
9408,0.1
9409,0.31666666666666665
9410,0.07398989898989901
9411,-0.08625
9412,0.44999999999999996
9413,-0.03402777777777777
9414,-0.027362637362637356
9415,0.19236111111111112
9416,0.0
9417,-0.205
9418,0.12361111111111112
9419,0.0
9420,0.2
9421,-0.3392857142857143
9422,0.2125
9423,0.375
9424,0.08380555555555554
9425,0.3741477272727272
9426,-0.5
9427,-0.05333333333333333
9428,0.0
9429,-0.06388888888888887
9430,0.21481481481481482
9431,-0.2875
9432,0.2333333333333333
9433,0.09524999999999999
9434,0.48333333333333334
9435,-0.016666666666666607
9436,0.0
9437,0.18
9438,0.21607142857142855
9439,0.40625
9440,-0.19583333333333336
9441,0.09696969696969694
9442,0.15586419753086422
9443,-0.01371212121212121
9444,0.09444444444444444
9445,-0.05
9446,0.5666666666666667
9447,-0.023749999999999997
9448,0.22583333333333333
9449,-0.08333333333333333
9450,0.10381944444444442
9451,0.0
9452,0.0
9453,0.0
9454,0.0
9455,0.18611111111111112
9456,0.39739583333333334
9457,0.025000000000000005
9458,-0.044444444444444446
9459,0.5
9460,0.40740740740740744
9461,-0.04122807017543858
9462,0.07142857142857142
9463,0.016406249999999997
9464,0.5
9465,-0.07333333333333333
9466,0.2142857142857143
9467,0.0
9468,0.171875
9469,0.0
9470,0.78125
9471,-0.21481481481481476
9472,0.3333333333333334
9473,0.0
9474,0.65625
9475,-0.04629629629629631
9476,0.15
9477,-0.2333333333333333
9478,0.0
9479,-0.4458333333333333
9480,0.0171875
9481,0.5
9482,-0.75
9483,0.0
9484,0.1875
9485,0.18125
9486,-0.008333333333333318
9487,0.0
9488,0.0
9489,0.0
9490,0.0
9491,0.10000000000000006
9492,0.375
9493,0.3
9494,0.0
9495,0.0
9496,0.0
9497,0.0
9498,0.0
9499,0.4121212121212121
9500,0.0
9501,-0.3499999999999999
9502,0.8
9503,0.1
9504,0.0
9505,0.0
9506,0.0
9507,-0.15555555555555559
9508,0.3181818181818182
9509,0.5
9510,0.5
9511,0.1138095238095238
9512,-0.1
9513,0.0
9514,0.0
9515,0.5
9516,0.0
9517,0.26666666666666666
9518,1.0
9519,-0.23749999999999996
9520,0.1
9521,0.0
9522,0.4
9523,0.15625
9524,0.0
9525,-0.2
9526,-0.6999999999999998
9527,0.0
9528,0.8
9529,0.75
9530,0.1875
9531,0.0
9532,0.4314285714285714
9533,0.43333333333333335
9534,0.0
9535,-1.0
9536,0.5
9537,0.0
9538,0.0
9539,0.0
9540,0.6
9541,0.0
9542,0.0
9543,0.0
9544,0.0
9545,0.0
9546,-0.4
9547,0.0
9548,-0.625
9549,0.0
9550,0.22499999999999998
9551,0.0
9552,0.0
9553,0.0
9554,0.0
9555,1.0
9556,0.0
9557,0.0
9558,0.6
9559,-0.04999999999999999
9560,-0.06666666666666667
9561,0.12222222222222223
9562,0.275
9563,0.19999999999999998
9564,0.0
9565,0.0
9566,-0.7999999999999999
9567,0.0
9568,0.0
9569,-0.04583333333333334
9570,0.15833333333333333
9571,0.0
9572,0.05
9573,0.0
9574,0.0
9575,0.17045454545454544
9576,0.0
9577,0.0
9578,0.0
9579,0.0
9580,0.0
9581,0.19166666666666665
9582,0.0033854166666666963
9583,-0.15000000000000002
9584,0.43333333333333335
9585,0.29000000000000004
9586,0.5
9587,0.5
9588,-0.09999999999999995
9589,-0.1638888888888889
9590,0.4000000000000001
9591,-0.25
9592,-0.15
9593,0.5166666666666667
9594,-0.4138888888888888
9595,-0.05
9596,0.0
9597,0.0
9598,0.06785714285714287
9599,0.1953125
9600,0.0
9601,0.2
9602,0.0
9603,-0.053333333333333365
9604,0.2
9605,0.625
9606,0.0
9607,0.7
9608,0.6138392857142857
9609,-0.30000000000000004
9610,0.0
9611,0.5
9612,0.0
9613,0.890625
9614,0.2
9615,0.11785714285714285
9616,-0.2234375
9617,0.7
9618,0.0
9619,0.2
9620,-0.25
9621,0.5
9622,0.3333333333333333
9623,0.02812500000000001
9624,0.2033333333333333
9625,0.0
9626,-0.2
9627,0.1597222222222222
9628,0.11727272727272728
9629,0.5
9630,-0.4
9631,0.2
9632,-0.3
9633,0.20000000000000004
9634,0.0
9635,0.0
9636,0.0
9637,0.03125
9638,0.175
9639,-0.35000000000000003
9640,0.13333333333333333
9641,0.0
9642,-0.15
9643,0.15625
9644,0.5
9645,0.1
9646,0.6166666666666667
9647,0.1
9648,0.0
9649,0.26666666666666666
9650,0.0
9651,0.7
9652,0.15833333333333333
9653,0.2
9654,0.16666666666666666
9655,0.0
9656,0.0
9657,0.0
9658,-0.225
9659,-0.46666666666666673
9660,0.1
9661,0.0
9662,0.0
9663,0.0
9664,0.0
9665,0.2
9666,0.5
9667,0.0
9668,0.0
9669,0.0
9670,-0.6
9671,0.0
9672,0.30000000000000004
9673,0.0
9674,0.5
9675,0.0
9676,0.0
9677,0.1
9678,-0.3
9679,0.0
9680,0.0
9681,0.0
9682,0.0
9683,0.0
9684,0.0
9685,0.7
9686,0.5
9687,0.041666666666666685
9688,0.0
9689,0.0
9690,-0.14166666666666666
9691,-0.06666666666666667
9692,0.0
9693,0.26
9694,0.6
9695,0.0
9696,-0.3
9697,1.0
9698,0.768888888888889
9699,0.5
9700,-0.2
9701,0.26666666666666666
9702,0.0972222222222222
9703,0.0
9704,0.2647569444444444
9705,0.0
9706,-0.25
9707,-0.5
9708,0.0
9709,0.1
9710,0.5
9711,0.0
9712,0.0
9713,0.1
9714,0.0
9715,0.08611111111111111
9716,0.13636363636363635
9717,0.25
9718,0.0
9719,0.25
9720,-0.25
9721,0.14285714285714285
9722,0.13636363636363635
9723,0.0
9724,0.0
9725,0.0
9726,0.0
9727,1.0
9728,-0.1
9729,0.5
9730,0.0
9731,0.0
9732,0.13636363636363635
9733,0.0
9734,-0.13619047619047622
9735,-0.5
9736,-1.0
9737,0.0
9738,-0.24166666666666667
9739,0.0
9740,0.8
9741,-0.625
9742,-0.625
9743,0.0
9744,0.0
9745,0.0
9746,0.0
9747,0.0
9748,0.0
9749,0.0
9750,0.0
9751,0.0
9752,0.0
9753,0.0
9754,0.0
9755,0.0
9756,0.0
9757,0.0
9758,0.0
9759,0.0
9760,0.0
9761,0.0
9762,0.2
9763,0.0
9764,0.0
9765,0.0
9766,0.0
9767,0.0
9768,0.5
9769,0.0
9770,0.08333333333333333
9771,-0.25
9772,0.25
9773,0.0
9774,0.1
9775,0.0
9776,-0.5
9777,-0.5
9778,0.0
9779,-0.5
9780,0.1
9781,0.0
9782,0.2857142857142857
9783,0.0
9784,0.4666666666666666
9785,-0.5
9786,0.425
9787,0.19814814814814816
9788,0.6
9789,0.5
9790,0.2833333333333334
9791,0.1766666666666667
9792,0.0
9793,0.4875
9794,0.12060185185185186
9795,0.8
9796,0.0
9797,0.78125
9798,0.375
9799,0.5
9800,0.0
9801,0.0
9802,0.75
9803,-0.6999999999999998
9804,0.75
9805,0.625
9806,0.0
9807,0.0
9808,0.275
9809,0.0
9810,0.0
9811,0.0
9812,0.0
9813,-0.6999999999999998
9814,0.7500000000000001
9815,0.0
9816,1.0
9817,-0.125
9818,0.0
9819,0.037142857142857144
9820,0.0
9821,0.8
9822,0.292063492063492
9823,1.0
9824,0.4121212121212121
9825,0.38571428571428573
9826,0.5
9827,0.0
9828,0.0
9829,0.0
9830,0.25
9831,0.75
9832,0.5
9833,0.025000000000000078
9834,0.5
9835,0.5874999999999999
9836,0.39285714285714285
9837,0.6
9838,0.15
9839,0.0
9840,0.16999999999999998
9841,1.0
9842,1.0
9843,0.65
9844,1.0
9845,0.0
9846,0.275
9847,0.0
9848,0.2
9849,-0.2
9850,0.0
9851,0.0
9852,-0.3
9853,0.0
9854,0.0
9855,0.5
9856,0.8
9857,0.32142857142857145
9858,0.2
9859,0.0
9860,0.0
9861,0.15
9862,0.1708333333333333
9863,0.64
9864,0.16666666666666666
9865,-0.3125
9866,0.22727272727272727
9867,0.0
9868,0.05416666666666667
9869,-0.1
9870,0.0
9871,0.2
9872,0.5216698232323232
9873,0.8
9874,0.0
9875,0.0
9876,-0.19375
9877,0.0
9878,0.0
9879,0.1
9880,-0.054545454545454564
9881,0.0
9882,-0.1875
9883,0.0
9884,0.0
9885,0.0
9886,0.2
9887,0.0
9888,0.0
9889,1.0
9890,-0.4
9891,0.0
9892,0.0
9893,0.1160714285714286
9894,0.25
9895,0.0
9896,0.7
9897,0.32499999999999996
9898,0.8
9899,-0.5
9900,-0.3
9901,0.8
9902,-0.25
9903,0.16
9904,0.0
9905,0.0
9906,-0.3333333333333333
9907,0.0
9908,-0.8
9909,-0.1
9910,0.0
9911,0.0
9912,0.0
9913,0.0
9914,0.8
9915,0.0
9916,0.25
9917,0.0
9918,0.0
9919,0.0
9920,-0.7142857142857143
9921,0.0
9922,0.525
9923,0.0
9924,0.0
9925,0.0
9926,0.4166666666666667
9927,0.25
9928,0.25
9929,0.0
9930,0.0
9931,0.34545454545454546
9932,5.551115123125783e-17
9933,0.0
9934,0.15000000000000002
9935,0.0
9936,0.0
9937,0.0
9938,-0.35
9939,-0.16666666666666666
9940,0.0
9941,0.0
9942,-0.4
9943,-0.16666666666666666
9944,-1.0
9945,0.0
9946,0.0
9947,0.0
9948,0.2
9949,0.8
9950,0.0
9951,0.8
9952,0.2
9953,0.6
9954,0.0
9955,0.0
9956,0.0
9957,0.0
9958,0.0
9959,0.0
9960,0.6
9961,0.0
9962,0.8
9963,0.8
9964,0.0
9965,0.0
9966,0.8
9967,0.5
9968,0.0
9969,0.0
9970,0.2
9971,-0.5
9972,0.5
9973,0.0
9974,0.8
9975,0.2
9976,0.0
9977,0.0
9978,0.25
9979,0.0
9980,0.24285714285714285
9981,0.0
9982,-0.045729166666666654
9983,0.5
9984,0.35
9985,0.1
9986,0.024999999999999994
9987,0.0
9988,0.0
9989,0.0
9990,0.7
9991,0.0
9992,0.0
9993,1.0
9994,0.4375
9995,0.0
9996,0.0
9997,0.0
9998,0.3571428571428571
9999,0.0
10000,0.19999999999999998
10001,0.225
10002,0.0
10003,0.0
10004,0.0
10005,0.0
10006,0.0
10007,-0.08666666666666666
10008,-0.7499999999999999
10009,0.0
10010,0.0
10011,0.0
10012,-0.025
10013,-0.016666666666666677
10014,0.0
10015,0.0
10016,-0.1
10017,0.37878787878787873
10018,0.2
10019,0.21666666666666667
10020,0.5
10021,-0.0909090909090909
10022,0.0
10023,0.0
10024,0.0
10025,0.0
10026,1.0
10027,-0.1986111111111111
10028,0.5
10029,0.1
10030,0.6
10031,0.0
10032,0.0
10033,0.0
10034,0.0
10035,0.0625
10036,0.0
10037,0.0
10038,-0.25
10039,0.0
10040,0.2
10041,0.0
10042,0.0
10043,0.0
10044,0.5
10045,-0.00416666666666667
10046,0.0
10047,0.0
10048,-1.0
10049,0.0
10050,0.0
10051,0.0
10052,0.0
10053,0.0
10054,0.0
10055,0.0
10056,-0.5
10057,0.0
10058,-0.1953125
10059,0.0
10060,-0.5
10061,-0.2
10062,0.0
10063,-0.625
10064,-0.1
10065,0.0
10066,0.0
10067,-0.5
10068,0.0
10069,0.2
10070,0.0
10071,0.0
10072,0.0
10073,0.0
10074,0.0
10075,0.0
10076,0.0
10077,-0.2
10078,-0.625
10079,0.0
10080,0.5
10081,-0.2
10082,-0.2
10083,0.0
10084,0.0
10085,0.25
10086,0.0
10087,0.0
10088,0.25
10089,-0.4
10090,0.4666666666666666
10091,0.0
10092,0.5
10093,0.5
10094,0.0
10095,0.1
10096,0.19015151515151515
10097,0.8125
10098,0.5
10099,1.0
10100,0.0
10101,-0.125
10102,0.0
